DEBUG 2024-10-07 16:13:01,031 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:02,032 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:03,034 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:04,036 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:05,038 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:06,039 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:07,041 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:08,043 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:09,045 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:10,046 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:11,047 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:12,049 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:13,051 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:14,052 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:15,053 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:16,055 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:17,057 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:18,059 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:19,060 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:20,062 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:21,064 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:22,065 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:23,067 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:24,069 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:25,070 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:26,071 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:27,072 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:28,074 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:29,076 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:30,076 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:31,077 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:32,079 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:33,081 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:34,083 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:35,084 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:36,086 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:37,087 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:38,089 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:39,091 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:40,092 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:41,094 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:42,096 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:43,098 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:44,099 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:45,100 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:46,100 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:47,102 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:48,104 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:49,106 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:50,107 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:51,109 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:52,110 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:53,112 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:54,113 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:55,115 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:56,117 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:57,118 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:58,119 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:13:59,121 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:00,123 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:01,124 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:02,126 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:03,128 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:04,129 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:05,131 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:06,133 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:07,133 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:08,135 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:09,137 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:10,138 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:11,139 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:12,141 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:13,142 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:14,144 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:15,146 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:16,146 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:17,148 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:18,150 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:19,151 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:20,152 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:21,154 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:22,156 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:23,157 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:24,158 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:25,160 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:26,162 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:27,164 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:28,165 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:29,167 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:30,169 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:31,169 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:32,171 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:33,173 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:34,173 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:35,175 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:36,176 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:37,178 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:38,180 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:39,181 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:40,183 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:41,184 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:42,186 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:43,188 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:44,190 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:45,191 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:46,193 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:47,195 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:48,196 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:49,197 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:50,199 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:51,201 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:52,202 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:53,204 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:54,205 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:55,206 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:56,208 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:57,210 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:58,210 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:14:59,212 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:00,214 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:01,216 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:02,217 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:03,219 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:04,221 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:05,223 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:06,224 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:07,226 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:08,228 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:09,229 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:10,231 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:11,233 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:12,234 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:13,236 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:14,237 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:15,239 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:16,240 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:17,242 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:18,244 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:19,245 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:20,247 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:21,248 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:22,249 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:23,251 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:24,251 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:25,253 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:26,254 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:27,256 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:28,258 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:29,259 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:30,261 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:31,261 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:32,262 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:33,263 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:34,265 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:35,265 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:36,266 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:37,268 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:38,269 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:39,271 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:40,273 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:41,273 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:42,275 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:43,276 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:44,278 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:45,279 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:46,280 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:47,281 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:48,283 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:49,283 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:50,285 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:51,286 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:52,287 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:53,288 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:54,289 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:55,290 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:56,292 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:57,294 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:58,295 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:15:59,297 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:00,298 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:01,300 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:02,301 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:03,303 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:04,305 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:05,306 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:06,308 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:07,310 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:08,311 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:09,311 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:10,313 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:11,314 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:12,315 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:13,317 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:14,318 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:15,319 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:16,320 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:17,321 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:18,322 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:19,324 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:20,326 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:21,326 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:22,327 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:23,329 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:24,330 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:25,331 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:26,332 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:27,333 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:28,335 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:29,337 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:30,337 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:31,339 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:32,340 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:33,341 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:34,342 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:35,344 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:36,345 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:37,347 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:38,349 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:39,349 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:40,350 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:41,351 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:42,352 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:43,353 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:44,355 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:45,356 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:46,357 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:47,359 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:48,360 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:49,361 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:50,363 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:51,364 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:52,364 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:53,366 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:54,368 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:55,369 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:56,370 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:57,371 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:58,372 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:16:59,373 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:00,375 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:01,377 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:02,378 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:03,380 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:04,381 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:05,383 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:06,385 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:07,385 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:08,387 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:09,389 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:10,390 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:11,391 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:12,392 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:13,393 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:14,394 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:15,395 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:16,396 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:17,397 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:18,399 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:19,400 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:20,401 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:21,402 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:22,403 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:23,405 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:24,405 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:25,406 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:26,407 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:27,408 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:28,409 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:29,410 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:30,412 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:31,413 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:32,414 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:33,416 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:34,418 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:35,419 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:36,421 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:37,423 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:38,425 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:39,425 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:40,427 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:41,429 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:42,430 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:43,432 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:44,434 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:45,434 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:46,435 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:47,436 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:48,438 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:49,438 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:50,440 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:51,442 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:52,443 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:53,445 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:54,446 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:55,448 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:56,450 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:57,451 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:58,452 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:17:59,454 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:00,456 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:01,457 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:02,459 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:03,461 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:04,462 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:05,464 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:06,466 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:07,467 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:08,469 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:09,471 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:10,472 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:11,474 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:12,475 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:13,477 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:14,479 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:15,480 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:16,481 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:17,483 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:18,484 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:19,485 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:20,486 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:21,488 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:22,490 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:23,492 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:24,492 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:25,494 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:26,495 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:27,497 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:28,498 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:29,499 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:30,500 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:31,501 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:32,502 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:33,503 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:34,505 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:35,505 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:36,507 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:37,507 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:38,508 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:39,509 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:40,510 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:41,511 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:42,512 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:43,514 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:44,514 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:45,515 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:46,516 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:47,517 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:48,519 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:49,521 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:50,521 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:51,522 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:52,523 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:53,525 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:54,526 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:55,527 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:56,528 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:57,529 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:58,531 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:18:59,532 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:00,534 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:01,534 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:02,536 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:03,537 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:04,539 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:05,540 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:06,542 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:07,544 matchmaking Matchmaking loop is running...
DEBUG 2024-10-07 16:19:08,545 matchmaking Matchmaking loop is running...
